"index","batch_size","dropout_rate","epochs","loss","model__activation","optimizer","optimizer__learning_rate","result"
"968","32","0.4","15","binary_crossentropy","softmax","Adamax","0.0001","0.765999972820282"
"969","32","0.4","15","binary_crossentropy","softmax","Adamax","0.001","0.878000020980835"
"970","32","0.4","15","binary_crossentropy","softmax","Adamax","0.01","0.8500000238418579"
"971","32","0.4","15","binary_crossentropy","softmax","Adamax","0.1","0.6990000009536743"
"972","32","0.4","15","binary_crossentropy","softmax","Nadam","0.0001","0.8859999775886536"
"973","32","0.4","15","binary_crossentropy","softmax","Nadam","0.001","0.8569999933242798"
"974","32","0.4","15","binary_crossentropy","softmax","Nadam","0.01","0.8519999980926514"
"975","32","0.4","15","binary_crossentropy","softmax","Nadam","0.1","0.49000000953674316"
"976","32","0.4","15","binary_crossentropy","sigmoid","Adadelta","0.0001","0.5149999856948853"
"977","32","0.4","15","binary_crossentropy","sigmoid","Adadelta","0.001","0.48500001430511475"
"978","32","0.4","15","binary_crossentropy","sigmoid","Adadelta","0.01","0.503000020980835"
"979","32","0.4","15","binary_crossentropy","sigmoid","Adadelta","0.1","0.7950000166893005"
"980","32","0.4","15","binary_crossentropy","sigmoid","Adam","0.0001","0.8899999856948853"
"981","32","0.4","15","binary_crossentropy","sigmoid","Adam","0.001","0.8659999966621399"
"982","32","0.4","15","binary_crossentropy","sigmoid","Adam","0.01","0.8320000171661377"
"983","32","0.4","15","binary_crossentropy","sigmoid","Adam","0.1","0.5"
"984","32","0.4","15","binary_crossentropy","sigmoid","Adamax","0.0001","0.75"
"985","32","0.4","15","binary_crossentropy","sigmoid","Adamax","0.001","0.8769999742507935"
"986","32","0.4","15","binary_crossentropy","sigmoid","Adamax","0.01","0.8610000014305115"
"987","32","0.4","15","binary_crossentropy","sigmoid","Adamax","0.1","0.7480000257492065"
"988","32","0.4","15","binary_crossentropy","sigmoid","Nadam","0.0001","0.8880000114440918"
"989","32","0.4","15","binary_crossentropy","sigmoid","Nadam","0.001","0.8640000224113464"
"990","32","0.4","15","binary_crossentropy","sigmoid","Nadam","0.01","0.8479999899864197"
"991","32","0.4","15","binary_crossentropy","sigmoid","Nadam","0.1","0.5059999823570251"
"992","32","0.4","15","categorical_crossentropy","softmax","Adadelta","0.0001","0.5040000081062317"
"993","32","0.4","15","categorical_crossentropy","softmax","Adadelta","0.001","0.5080000162124634"
"994","32","0.4","15","categorical_crossentropy","softmax","Adadelta","0.01","0.5320000052452087"
"995","32","0.4","15","categorical_crossentropy","softmax","Adadelta","0.1","0.8349999785423279"
"996","32","0.4","15","categorical_crossentropy","softmax","Adam","0.0001","0.8859999775886536"
"997","32","0.4","15","categorical_crossentropy","softmax","Adam","0.001","0.8489999771118164"
"998","32","0.4","15","categorical_crossentropy","softmax","Adam","0.01","0.8420000076293945"
"999","32","0.4","15","categorical_crossentropy","softmax","Adam","0.1","0.49000000953674316"
"1000","32","0.4","15","categorical_crossentropy","softmax","Adamax","0.0001","0.7789999842643738"
"1001","32","0.4","15","categorical_crossentropy","softmax","Adamax","0.001","0.8709999918937683"
"1002","32","0.4","15","categorical_crossentropy","softmax","Adamax","0.01","0.8529999852180481"
"1003","32","0.4","15","categorical_crossentropy","softmax","Adamax","0.1","0.7049999833106995"
"1004","32","0.4","15","categorical_crossentropy","softmax","Nadam","0.0001","0.8859999775886536"
"1005","32","0.4","15","categorical_crossentropy","softmax","Nadam","0.001","0.8669999837875366"
"1006","32","0.4","15","categorical_crossentropy","softmax","Nadam","0.01","0.8410000205039978"
"1007","32","0.4","15","categorical_crossentropy","softmax","Nadam","0.1","0.49399998784065247"
"1008","32","0.4","15","categorical_crossentropy","sigmoid","Adadelta","0.0001","0.4699999988079071"
"1009","32","0.4","15","categorical_crossentropy","sigmoid","Adadelta","0.001","0.5099999904632568"
"1010","32","0.4","15","categorical_crossentropy","sigmoid","Adadelta","0.01","0.5379999876022339"
"1011","32","0.4","15","categorical_crossentropy","sigmoid","Adadelta","0.1","0.8510000109672546"
"1012","32","0.4","15","categorical_crossentropy","sigmoid","Adam","0.0001","0.8849999904632568"
"1013","32","0.4","15","categorical_crossentropy","sigmoid","Adam","0.001","0.8659999966621399"
"1014","32","0.4","15","categorical_crossentropy","sigmoid","Adam","0.01","0.8389999866485596"
"1015","32","0.4","15","categorical_crossentropy","sigmoid","Adam","0.1","0.5450000166893005"
"1016","32","0.4","15","categorical_crossentropy","sigmoid","Adamax","0.0001","0.7799999713897705"
"1017","32","0.4","15","categorical_crossentropy","sigmoid","Adamax","0.001","0.8759999871253967"
"1018","32","0.4","15","categorical_crossentropy","sigmoid","Adamax","0.01","0.8610000014305115"
"1019","32","0.4","15","categorical_crossentropy","sigmoid","Adamax","0.1","0.7379999756813049"
"1020","32","0.4","15","categorical_crossentropy","sigmoid","Nadam","0.0001","0.8920000195503235"
"1021","32","0.4","15","categorical_crossentropy","sigmoid","Nadam","0.001","0.8569999933242798"
"1022","32","0.4","15","categorical_crossentropy","sigmoid","Nadam","0.01","0.777999997138977"
"1023","32","0.4","15","categorical_crossentropy","sigmoid","Nadam","0.1","0.5"
"1024","32","0.5","10","binary_crossentropy","softmax","Adadelta","0.0001","0.5009999871253967"
"1025","32","0.5","10","binary_crossentropy","softmax","Adadelta","0.001","0.4650000035762787"
"1026","32","0.5","10","binary_crossentropy","softmax","Adadelta","0.01","0.5049999952316284"
"1027","32","0.5","10","binary_crossentropy","softmax","Adadelta","0.1","0.7639999985694885"
"1028","32","0.5","10","binary_crossentropy","softmax","Adam","0.0001","0.8019999861717224"
"1029","32","0.5","10","binary_crossentropy","softmax","Adam","0.001","0.8640000224113464"
"1030","32","0.5","10","binary_crossentropy","softmax","Adam","0.01","0.843999981880188"
"1031","32","0.5","10","binary_crossentropy","softmax","Adam","0.1","0.4909999966621399"
"1032","32","0.5","10","binary_crossentropy","softmax","Adamax","0.0001","0.5820000171661377"
"1033","32","0.5","10","binary_crossentropy","softmax","Adamax","0.001","0.8799999952316284"
"1034","32","0.5","10","binary_crossentropy","softmax","Adamax","0.01","0.8700000047683716"
"1035","32","0.5","10","binary_crossentropy","softmax","Adamax","0.1","0.625"
"1036","32","0.5","10","binary_crossentropy","softmax","Nadam","0.0001","0.8009999990463257"
"1037","32","0.5","10","binary_crossentropy","softmax","Nadam","0.001","0.8600000143051147"
"1038","32","0.5","10","binary_crossentropy","softmax","Nadam","0.01","0.8330000042915344"
"1039","32","0.5","10","binary_crossentropy","softmax","Nadam","0.1","0.49399998784065247"
"1040","32","0.5","10","binary_crossentropy","sigmoid","Adadelta","0.0001","0.460999995470047"
"1041","32","0.5","10","binary_crossentropy","sigmoid","Adadelta","0.001","0.4659999907016754"
"1042","32","0.5","10","binary_crossentropy","sigmoid","Adadelta","0.01","0.5019999742507935"
"1043","32","0.5","10","binary_crossentropy","sigmoid","Adadelta","0.1","0.7670000195503235"
"1044","32","0.5","10","binary_crossentropy","sigmoid","Adam","0.0001","0.8119999766349792"
"1045","32","0.5","10","binary_crossentropy","sigmoid","Adam","0.001","0.8600000143051147"
"1046","32","0.5","10","binary_crossentropy","sigmoid","Adam","0.01","0.8460000157356262"
"1047","32","0.5","10","binary_crossentropy","sigmoid","Adam","0.1","0.49399998784065247"
"1048","32","0.5","10","binary_crossentropy","sigmoid","Adamax","0.0001","0.5899999737739563"
"1049","32","0.5","10","binary_crossentropy","sigmoid","Adamax","0.001","0.8840000033378601"
"1050","32","0.5","10","binary_crossentropy","sigmoid","Adamax","0.01","0.8610000014305115"
"1051","32","0.5","10","binary_crossentropy","sigmoid","Adamax","0.1","0.6380000114440918"
"1052","32","0.5","10","binary_crossentropy","sigmoid","Nadam","0.0001","0.8140000104904175"
"1053","32","0.5","10","binary_crossentropy","sigmoid","Nadam","0.001","0.8669999837875366"
"1054","32","0.5","10","binary_crossentropy","sigmoid","Nadam","0.01","0.8320000171661377"
"1055","32","0.5","10","binary_crossentropy","sigmoid","Nadam","0.1","0.5"
"1056","32","0.5","10","categorical_crossentropy","softmax","Adadelta","0.0001","0.49799999594688416"
"1057","32","0.5","10","categorical_crossentropy","softmax","Adadelta","0.001","0.48100000619888306"
"1058","32","0.5","10","categorical_crossentropy","softmax","Adadelta","0.01","0.5170000195503235"
"1059","32","0.5","10","categorical_crossentropy","softmax","Adadelta","0.1","0.7760000228881836"
"1060","32","0.5","10","categorical_crossentropy","softmax","Adam","0.0001","0.8159999847412109"
"1061","32","0.5","10","categorical_crossentropy","softmax","Adam","0.001","0.8709999918937683"
"1062","32","0.5","10","categorical_crossentropy","softmax","Adam","0.01","0.8510000109672546"
"1063","32","0.5","10","categorical_crossentropy","softmax","Adam","0.1","0.5080000162124634"
"1064","32","0.5","10","categorical_crossentropy","softmax","Adamax","0.0001","0.7300000190734863"
"1065","32","0.5","10","categorical_crossentropy","softmax","Adamax","0.001","0.8799999952316284"
"1066","32","0.5","10","categorical_crossentropy","softmax","Adamax","0.01","0.8619999885559082"
"1067","32","0.5","10","categorical_crossentropy","softmax","Adamax","0.1","0.6610000133514404"
"1068","32","0.5","10","categorical_crossentropy","softmax","Nadam","0.0001","0.8149999976158142"
"1069","32","0.5","10","categorical_crossentropy","softmax","Nadam","0.001","0.8690000176429749"
"1070","32","0.5","10","categorical_crossentropy","softmax","Nadam","0.01","0.8429999947547913"
"1071","32","0.5","10","categorical_crossentropy","softmax","Nadam","0.1","0.5"
"1072","32","0.5","10","categorical_crossentropy","sigmoid","Adadelta","0.0001","0.5220000147819519"
"1073","32","0.5","10","categorical_crossentropy","sigmoid","Adadelta","0.001","0.47999998927116394"
"1074","32","0.5","10","categorical_crossentropy","sigmoid","Adadelta","0.01","0.49799999594688416"
"1075","32","0.5","10","categorical_crossentropy","sigmoid","Adadelta","0.1","0.7850000262260437"
"1076","32","0.5","10","categorical_crossentropy","sigmoid","Adam","0.0001","0.8109999895095825"
"1077","32","0.5","10","categorical_crossentropy","sigmoid","Adam","0.001","0.8610000014305115"
"1078","32","0.5","10","categorical_crossentropy","sigmoid","Adam","0.01","0.8500000238418579"
"1079","32","0.5","10","categorical_crossentropy","sigmoid","Adam","0.1","0.4950000047683716"
"1080","32","0.5","10","categorical_crossentropy","sigmoid","Adamax","0.0001","0.7450000047683716"
"1081","32","0.5","10","categorical_crossentropy","sigmoid","Adamax","0.001","0.8849999904632568"
"1082","32","0.5","10","categorical_crossentropy","sigmoid","Adamax","0.01","0.8600000143051147"
"1083","32","0.5","10","categorical_crossentropy","sigmoid","Adamax","0.1","0.6359999775886536"
"1084","32","0.5","10","categorical_crossentropy","sigmoid","Nadam","0.0001","0.824999988079071"
"1085","32","0.5","10","categorical_crossentropy","sigmoid","Nadam","0.001","0.8560000061988831"
"1086","32","0.5","10","categorical_crossentropy","sigmoid","Nadam","0.01","0.8209999799728394"
"1087","32","0.5","10","categorical_crossentropy","sigmoid","Nadam","0.1","0.5"
"1088","32","0.5","15","binary_crossentropy","softmax","Adadelta","0.0001","0.48899999260902405"
"1089","32","0.5","15","binary_crossentropy","softmax","Adadelta","0.001","0.5040000081062317"
"1090","32","0.5","15","binary_crossentropy","softmax","Adadelta","0.01","0.5040000081062317"
"1091","32","0.5","15","binary_crossentropy","softmax","Adadelta","0.1","0.7879999876022339"
"1092","32","0.5","15","binary_crossentropy","softmax","Adam","0.0001","0.8769999742507935"
"1093","32","0.5","15","binary_crossentropy","softmax","Adam","0.001","0.8529999852180481"
"1094","32","0.5","15","binary_crossentropy","softmax","Adam","0.01","0.8410000205039978"
"1095","32","0.5","15","binary_crossentropy","softmax","Adam","0.1","0.49399998784065247"
"1096","32","0.5","15","binary_crossentropy","softmax","Adamax","0.0001","0.7149999737739563"
"1097","32","0.5","15","binary_crossentropy","softmax","Adamax","0.001","0.8759999871253967"
"1098","32","0.5","15","binary_crossentropy","softmax","Adamax","0.01","0.8539999723434448"
"1099","32","0.5","15","binary_crossentropy","softmax","Adamax","0.1","0.6230000257492065"
"1100","32","0.5","15","binary_crossentropy","softmax","Nadam","0.0001","0.8820000290870667"
"1101","32","0.5","15","binary_crossentropy","softmax","Nadam","0.001","0.8610000014305115"
"1102","32","0.5","15","binary_crossentropy","softmax","Nadam","0.01","0.8410000205039978"
"1103","32","0.5","15","binary_crossentropy","softmax","Nadam","0.1","0.49399998784065247"
"1104","32","0.5","15","binary_crossentropy","sigmoid","Adadelta","0.0001","0.5059999823570251"
"1105","32","0.5","15","binary_crossentropy","sigmoid","Adadelta","0.001","0.5109999775886536"
"1106","32","0.5","15","binary_crossentropy","sigmoid","Adadelta","0.01","0.503000020980835"
"1107","32","0.5","15","binary_crossentropy","sigmoid","Adadelta","0.1","0.7950000166893005"
"1108","32","0.5","15","binary_crossentropy","sigmoid","Adam","0.0001","0.871999979019165"
"1109","32","0.5","15","binary_crossentropy","sigmoid","Adam","0.001","0.859000027179718"
"1110","32","0.5","15","binary_crossentropy","sigmoid","Adam","0.01","0.8429999947547913"
"1111","32","0.5","15","binary_crossentropy","sigmoid","Adam","0.1","0.5"
"1112","32","0.5","15","binary_crossentropy","sigmoid","Adamax","0.0001","0.7179999947547913"
"1113","32","0.5","15","binary_crossentropy","sigmoid","Adamax","0.001","0.8799999952316284"
"1114","32","0.5","15","binary_crossentropy","sigmoid","Adamax","0.01","0.8579999804496765"
"1115","32","0.5","15","binary_crossentropy","sigmoid","Adamax","0.1","0.7049999833106995"
"1116","32","0.5","15","binary_crossentropy","sigmoid","Nadam","0.0001","0.8730000257492065"
"1117","32","0.5","15","binary_crossentropy","sigmoid","Nadam","0.001","0.8550000190734863"
"1118","32","0.5","15","binary_crossentropy","sigmoid","Nadam","0.01","0.8320000171661377"
"1119","32","0.5","15","binary_crossentropy","sigmoid","Nadam","0.1","0.5"
"1120","32","0.5","15","categorical_crossentropy","softmax","Adadelta","0.0001","0.5120000243186951"
"1121","32","0.5","15","categorical_crossentropy","softmax","Adadelta","0.001","0.5220000147819519"
"1122","32","0.5","15","categorical_crossentropy","softmax","Adadelta","0.01","0.5379999876022339"
"1123","32","0.5","15","categorical_crossentropy","softmax","Adadelta","0.1","0.828000009059906"
"1124","32","0.5","15","categorical_crossentropy","softmax","Adam","0.0001","0.8799999952316284"
"1125","32","0.5","15","categorical_crossentropy","softmax","Adam","0.001","0.859000027179718"
"1126","32","0.5","15","categorical_crossentropy","softmax","Adam","0.01","0.8209999799728394"
"1127","32","0.5","15","categorical_crossentropy","softmax","Adam","0.1","0.5059999823570251"
"1128","32","0.5","15","categorical_crossentropy","softmax","Adamax","0.0001","0.7789999842643738"
"1129","32","0.5","15","categorical_crossentropy","softmax","Adamax","0.001","0.8769999742507935"
"1130","32","0.5","15","categorical_crossentropy","softmax","Adamax","0.01","0.8579999804496765"
"1131","32","0.5","15","categorical_crossentropy","softmax","Adamax","0.1","0.5770000219345093"
"1132","32","0.5","15","categorical_crossentropy","softmax","Nadam","0.0001","0.8730000257492065"
"1133","32","0.5","15","categorical_crossentropy","softmax","Nadam","0.001","0.8610000014305115"
"1134","32","0.5","15","categorical_crossentropy","softmax","Nadam","0.01","0.7950000166893005"
"1135","32","0.5","15","categorical_crossentropy","softmax","Nadam","0.1","0.49000000953674316"
"1136","32","0.5","15","categorical_crossentropy","sigmoid","Adadelta","0.0001","0.49900001287460327"
"1137","32","0.5","15","categorical_crossentropy","sigmoid","Adadelta","0.001","0.527999997138977"
"1138","32","0.5","15","categorical_crossentropy","sigmoid","Adadelta","0.01","0.5360000133514404"
"1139","32","0.5","15","categorical_crossentropy","sigmoid","Adadelta","0.1","0.8109999895095825"
"1140","32","0.5","15","categorical_crossentropy","sigmoid","Adam","0.0001","0.8740000128746033"
"1141","32","0.5","15","categorical_crossentropy","sigmoid","Adam","0.001","0.8519999980926514"
"1142","32","0.5","15","categorical_crossentropy","sigmoid","Adam","0.01","0.8009999990463257"
"1143","32","0.5","15","categorical_crossentropy","sigmoid","Adam","0.1","0.49000000953674316"
"1144","32","0.5","15","categorical_crossentropy","sigmoid","Adamax","0.0001","0.765999972820282"
"1145","32","0.5","15","categorical_crossentropy","sigmoid","Adamax","0.001","0.8769999742507935"
"1146","32","0.5","15","categorical_crossentropy","sigmoid","Adamax","0.01","0.8669999837875366"
"1147","32","0.5","15","categorical_crossentropy","sigmoid","Adamax","0.1","0.6029999852180481"
"1148","32","0.5","15","categorical_crossentropy","sigmoid","Nadam","0.0001","0.8709999918937683"
"1149","32","0.5","15","categorical_crossentropy","sigmoid","Nadam","0.001","0.8539999723434448"
"1150","32","0.5","15","categorical_crossentropy","sigmoid","Nadam","0.01","0.796999990940094"
"1151","32","0.5","15","categorical_crossentropy","sigmoid","Nadam","0.1","0.5"
"1152","32","0.6","10","binary_crossentropy","softmax","Adadelta","0.0001","0.47999998927116394"
"1153","32","0.6","10","binary_crossentropy","softmax","Adadelta","0.001","0.503000020980835"
"1154","32","0.6","10","binary_crossentropy","softmax","Adadelta","0.01","0.5189999938011169"
"1155","32","0.6","10","binary_crossentropy","softmax","Adadelta","0.1","0.7580000162124634"
"1156","32","0.6","10","binary_crossentropy","softmax","Adam","0.0001","0.7950000166893005"
"1157","32","0.6","10","binary_crossentropy","softmax","Adam","0.001","0.8619999885559082"
"1158","32","0.6","10","binary_crossentropy","softmax","Adam","0.01","0.8529999852180481"
"1159","32","0.6","10","binary_crossentropy","softmax","Adam","0.1","0.49000000953674316"
"1160","32","0.6","10","binary_crossentropy","softmax","Adamax","0.0001","0.5580000281333923"
"1161","32","0.6","10","binary_crossentropy","softmax","Adamax","0.001","0.8880000114440918"
"1162","32","0.6","10","binary_crossentropy","softmax","Adamax","0.01","0.8550000190734863"
"1163","32","0.6","10","binary_crossentropy","softmax","Adamax","0.1","0.6190000176429749"
"1164","32","0.6","10","binary_crossentropy","softmax","Nadam","0.0001","0.7940000295639038"
"1165","32","0.6","10","binary_crossentropy","softmax","Nadam","0.001","0.8650000095367432"
"1166","32","0.6","10","binary_crossentropy","softmax","Nadam","0.01","0.843999981880188"
"1167","32","0.6","10","binary_crossentropy","softmax","Nadam","0.1","0.5"
"1168","32","0.6","10","binary_crossentropy","sigmoid","Adadelta","0.0001","0.4950000047683716"
"1169","32","0.6","10","binary_crossentropy","sigmoid","Adadelta","0.001","0.5519999861717224"
"1170","32","0.6","10","binary_crossentropy","sigmoid","Adadelta","0.01","0.5019999742507935"
"1171","32","0.6","10","binary_crossentropy","sigmoid","Adadelta","0.1","0.7570000290870667"
"1172","32","0.6","10","binary_crossentropy","sigmoid","Adam","0.0001","0.7940000295639038"
"1173","32","0.6","10","binary_crossentropy","sigmoid","Adam","0.001","0.8690000176429749"
"1174","32","0.6","10","binary_crossentropy","sigmoid","Adam","0.01","0.8539999723434448"
"1175","32","0.6","10","binary_crossentropy","sigmoid","Adam","0.1","0.5389999747276306"
"1176","32","0.6","10","binary_crossentropy","sigmoid","Adamax","0.0001","0.5419999957084656"
"1177","32","0.6","10","binary_crossentropy","sigmoid","Adamax","0.001","0.878000020980835"
"1178","32","0.6","10","binary_crossentropy","sigmoid","Adamax","0.01","0.8700000047683716"
"1179","32","0.6","10","binary_crossentropy","sigmoid","Adamax","0.1","0.6510000228881836"
"1180","32","0.6","10","binary_crossentropy","sigmoid","Nadam","0.0001","0.7910000085830688"
"1181","32","0.6","10","binary_crossentropy","sigmoid","Nadam","0.001","0.8619999885559082"
"1182","32","0.6","10","binary_crossentropy","sigmoid","Nadam","0.01","0.8619999885559082"
"1183","32","0.6","10","binary_crossentropy","sigmoid","Nadam","0.1","0.5059999823570251"
"1184","32","0.6","10","categorical_crossentropy","softmax","Adadelta","0.0001","0.5080000162124634"
"1185","32","0.6","10","categorical_crossentropy","softmax","Adadelta","0.001","0.5"
"1186","32","0.6","10","categorical_crossentropy","softmax","Adadelta","0.01","0.5249999761581421"
"1187","32","0.6","10","categorical_crossentropy","softmax","Adadelta","0.1","0.7749999761581421"
"1188","32","0.6","10","categorical_crossentropy","softmax","Adam","0.0001","0.781000018119812"
"1189","32","0.6","10","categorical_crossentropy","softmax","Adam","0.001","0.8659999966621399"
"1190","32","0.6","10","categorical_crossentropy","softmax","Adam","0.01","0.8230000138282776"
"1191","32","0.6","10","categorical_crossentropy","softmax","Adam","0.1","0.4959999918937683"
"1192","32","0.6","10","categorical_crossentropy","softmax","Adamax","0.0001","0.7250000238418579"
"1193","32","0.6","10","categorical_crossentropy","softmax","Adamax","0.001","0.8790000081062317"
"1194","32","0.6","10","categorical_crossentropy","softmax","Adamax","0.01","0.8709999918937683"
"1195","32","0.6","10","categorical_crossentropy","softmax","Adamax","0.1","0.6190000176429749"
"1196","32","0.6","10","categorical_crossentropy","softmax","Nadam","0.0001","0.7820000052452087"
"1197","32","0.6","10","categorical_crossentropy","softmax","Nadam","0.001","0.8640000224113464"
"1198","32","0.6","10","categorical_crossentropy","softmax","Nadam","0.01","0.8289999961853027"
"1199","32","0.6","10","categorical_crossentropy","softmax","Nadam","0.1","0.5099999904632568"
"1200","32","0.6","10","categorical_crossentropy","sigmoid","Adadelta","0.0001","0.4690000116825104"
"1201","32","0.6","10","categorical_crossentropy","sigmoid","Adadelta","0.001","0.5440000295639038"
"1202","32","0.6","10","categorical_crossentropy","sigmoid","Adadelta","0.01","0.5139999985694885"
"1203","32","0.6","10","categorical_crossentropy","sigmoid","Adadelta","0.1","0.7760000228881836"
"1204","32","0.6","10","categorical_crossentropy","sigmoid","Adam","0.0001","0.781000018119812"
"1205","32","0.6","10","categorical_crossentropy","sigmoid","Adam","0.001","0.8610000014305115"
"1206","32","0.6","10","categorical_crossentropy","sigmoid","Adam","0.01","0.8299999833106995"
"1207","32","0.6","10","categorical_crossentropy","sigmoid","Adam","0.1","0.5"
"1208","32","0.6","10","categorical_crossentropy","sigmoid","Adamax","0.0001","0.7429999709129333"
"1209","32","0.6","10","categorical_crossentropy","sigmoid","Adamax","0.001","0.8849999904632568"
"1210","32","0.6","10","categorical_crossentropy","sigmoid","Adamax","0.01","0.8679999709129333"
"1211","32","0.6","10","categorical_crossentropy","sigmoid","Adamax","0.1","0.6439999938011169"
"1212","32","0.6","10","categorical_crossentropy","sigmoid","Nadam","0.0001","0.7860000133514404"
"1213","32","0.6","10","categorical_crossentropy","sigmoid","Nadam","0.001","0.8759999871253967"
"1214","32","0.6","10","categorical_crossentropy","sigmoid","Nadam","0.01","0.8360000252723694"
"1215","32","0.6","10","categorical_crossentropy","sigmoid","Nadam","0.1","0.5059999823570251"
"1216","32","0.6","15","binary_crossentropy","softmax","Adadelta","0.0001","0.5019999742507935"
"1217","32","0.6","15","binary_crossentropy","softmax","Adadelta","0.001","0.5109999775886536"
"1218","32","0.6","15","binary_crossentropy","softmax","Adadelta","0.01","0.5"
"1219","32","0.6","15","binary_crossentropy","softmax","Adadelta","0.1","0.7900000214576721"
"1220","32","0.6","15","binary_crossentropy","softmax","Adam","0.0001","0.8379999995231628"
"1221","32","0.6","15","binary_crossentropy","softmax","Adam","0.001","0.8519999980926514"
"1222","32","0.6","15","binary_crossentropy","softmax","Adam","0.01","0.8190000057220459"
"1223","32","0.6","15","binary_crossentropy","softmax","Adam","0.1","0.49000000953674316"
"1224","32","0.6","15","binary_crossentropy","softmax","Adamax","0.0001","0.640999972820282"
"1225","32","0.6","15","binary_crossentropy","softmax","Adamax","0.001","0.8830000162124634"
"1226","32","0.6","15","binary_crossentropy","softmax","Adamax","0.01","0.8550000190734863"
"1227","32","0.6","15","binary_crossentropy","softmax","Adamax","0.1","0.6520000100135803"
"1228","32","0.6","15","binary_crossentropy","softmax","Nadam","0.0001","0.8330000042915344"
"1229","32","0.6","15","binary_crossentropy","softmax","Nadam","0.001","0.8640000224113464"
"1230","32","0.6","15","binary_crossentropy","softmax","Nadam","0.01","0.8240000009536743"
"1231","32","0.6","15","binary_crossentropy","softmax","Nadam","0.1","0.5"
"1232","32","0.6","15","binary_crossentropy","sigmoid","Adadelta","0.0001","0.45500001311302185"
"1233","32","0.6","15","binary_crossentropy","sigmoid","Adadelta","0.001","0.4959999918937683"
"1234","32","0.6","15","binary_crossentropy","sigmoid","Adadelta","0.01","0.5009999871253967"
"1235","32","0.6","15","binary_crossentropy","sigmoid","Adadelta","0.1","0.7929999828338623"
"1236","32","0.6","15","binary_crossentropy","sigmoid","Adam","0.0001","0.8349999785423279"
"1237","32","0.6","15","binary_crossentropy","sigmoid","Adam","0.001","0.8569999933242798"
"1238","32","0.6","15","binary_crossentropy","sigmoid","Adam","0.01","0.7910000085830688"
"1239","32","0.6","15","binary_crossentropy","sigmoid","Adam","0.1","0.4959999918937683"
"1240","32","0.6","15","binary_crossentropy","sigmoid","Adamax","0.0001","0.6290000081062317"
"1241","32","0.6","15","binary_crossentropy","sigmoid","Adamax","0.001","0.8820000290870667"
"1242","32","0.6","15","binary_crossentropy","sigmoid","Adamax","0.01","0.8450000286102295"
"1243","32","0.6","15","binary_crossentropy","sigmoid","Adamax","0.1","0.6230000257492065"
"1244","32","0.6","15","binary_crossentropy","sigmoid","Nadam","0.0001","0.8429999947547913"
"1245","32","0.6","15","binary_crossentropy","sigmoid","Nadam","0.001","0.8640000224113464"
"1246","32","0.6","15","binary_crossentropy","sigmoid","Nadam","0.01","0.8420000076293945"
"1247","32","0.6","15","binary_crossentropy","sigmoid","Nadam","0.1","0.5"
"1248","32","0.6","15","categorical_crossentropy","softmax","Adadelta","0.0001","0.49399998784065247"
"1249","32","0.6","15","categorical_crossentropy","softmax","Adadelta","0.001","0.5379999876022339"
"1250","32","0.6","15","categorical_crossentropy","softmax","Adadelta","0.01","0.5799999833106995"
"1251","32","0.6","15","categorical_crossentropy","softmax","Adadelta","0.1","0.8040000200271606"
"1252","32","0.6","15","categorical_crossentropy","softmax","Adam","0.0001","0.8379999995231628"
"1253","32","0.6","15","categorical_crossentropy","softmax","Adam","0.001","0.8640000224113464"
"1254","32","0.6","15","categorical_crossentropy","softmax","Adam","0.01","0.8050000071525574"
"1255","32","0.6","15","categorical_crossentropy","softmax","Adam","0.1","0.49000000953674316"
"1256","32","0.6","15","categorical_crossentropy","softmax","Adamax","0.0001","0.7390000224113464"
"1257","32","0.6","15","categorical_crossentropy","softmax","Adamax","0.001","0.8820000290870667"
"1258","32","0.6","15","categorical_crossentropy","softmax","Adamax","0.01","0.8600000143051147"
"1259","32","0.6","15","categorical_crossentropy","softmax","Adamax","0.1","0.6069999933242798"
"1260","32","0.6","15","categorical_crossentropy","softmax","Nadam","0.0001","0.843999981880188"
"1261","32","0.6","15","categorical_crossentropy","softmax","Nadam","0.001","0.8610000014305115"
"1262","32","0.6","15","categorical_crossentropy","softmax","Nadam","0.01","0.8149999976158142"
"1263","32","0.6","15","categorical_crossentropy","softmax","Nadam","0.1","0.5099999904632568"
"1264","32","0.6","15","categorical_crossentropy","sigmoid","Adadelta","0.0001","0.49900001287460327"
"1265","32","0.6","15","categorical_crossentropy","sigmoid","Adadelta","0.001","0.49399998784065247"
"1266","32","0.6","15","categorical_crossentropy","sigmoid","Adadelta","0.01","0.5070000290870667"
"1267","32","0.6","15","categorical_crossentropy","sigmoid","Adadelta","0.1","0.8149999976158142"
"1268","32","0.6","15","categorical_crossentropy","sigmoid","Adam","0.0001","0.8510000109672546"
"1269","32","0.6","15","categorical_crossentropy","sigmoid","Adam","0.001","0.8560000061988831"
"1270","32","0.6","15","categorical_crossentropy","sigmoid","Adam","0.01","0.828000009059906"
"1271","32","0.6","15","categorical_crossentropy","sigmoid","Adam","0.1","0.5"
"1272","32","0.6","15","categorical_crossentropy","sigmoid","Adamax","0.0001","0.7549999952316284"
"1273","32","0.6","15","categorical_crossentropy","sigmoid","Adamax","0.001","0.8820000290870667"
"1274","32","0.6","15","categorical_crossentropy","sigmoid","Adamax","0.01","0.859000027179718"
