epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
15,0.8447222113609314,0.3727078437805176,0.8447222113609314,0.8447222113609314,0.8349999785423279,0.3989003300666809,0.8349999785423279,0.8349999785423279
16,0.8494444489479065,0.36103391647338867,0.8494444489479065,0.8494444489479065,0.8391666412353516,0.3934963643550873,0.8391666412353516,0.8391666412353516
17,0.8533333539962769,0.35735929012298584,0.8533333539962769,0.8533333539962769,0.840833306312561,0.38865014910697937,0.840833306312561,0.840833306312561
18,0.8588888645172119,0.3519931733608246,0.8588888645172119,0.8588888645172119,0.840833306312561,0.38402682542800903,0.840833306312561,0.840833306312561
19,0.8638888597488403,0.34250590205192566,0.8638888597488403,0.8638888597488403,0.8416666388511658,0.3809891641139984,0.8416666388511658,0.8416666388511658
20,0.8644444346427917,0.33156049251556396,0.8644444346427917,0.8644444346427917,0.8458333611488342,0.37519434094429016,0.8458333611488342,0.8458333611488342
21,0.8663889169692993,0.3298773765563965,0.8663889169692993,0.8663889169692993,0.8483333587646484,0.3708961606025696,0.8483333587646484,0.8483333587646484
22,0.8747222423553467,0.3199175000190735,0.8747222423553467,0.8747222423553467,0.8483333587646484,0.3659425675868988,0.8483333587646484,0.8483333587646484
23,0.883055567741394,0.3075617253780365,0.883055567741394,0.883055567741394,0.8475000262260437,0.36471185088157654,0.8475000262260437,0.8475000262260437
24,0.8797222375869751,0.3025355041027069,0.8797222375869751,0.8797222375869751,0.8516666889190674,0.3575156629085541,0.8516666889190674,0.8516666889190674
25,0.8888888955116272,0.2949989140033722,0.8888888955116272,0.8888888955116272,0.8550000190734863,0.355849951505661,0.8550000190734863,0.8550000190734863
26,0.8886111378669739,0.28763628005981445,0.8886111378669739,0.8886111378669739,0.8575000166893005,0.34893599152565,0.8575000166893005,0.8575000166893005
27,0.8983333110809326,0.27615880966186523,0.8983333110809326,0.8983333110809326,0.8616666793823242,0.34512344002723694,0.8616666793823242,0.8616666793823242
28,0.9041666388511658,0.2718507647514343,0.9041666388511658,0.9041666388511658,0.8658333420753479,0.34288647770881653,0.8658333420753479,0.8658333420753479
29,0.8972222208976746,0.2711826264858246,0.8972222208976746,0.8972222208976746,0.8633333444595337,0.34057652950286865,0.8633333444595337,0.8633333444595337
30,0.9069444537162781,0.2588697373867035,0.9069444537162781,0.9069444537162781,0.8666666746139526,0.337802529335022,0.8666666746139526,0.8666666746139526
31,0.8999999761581421,0.2589145600795746,0.8999999761581421,0.8999999761581421,0.8766666650772095,0.3329053521156311,0.8766666650772095,0.8766666650772095
32,0.909166693687439,0.24669967591762543,0.909166693687439,0.909166693687439,0.8725000023841858,0.3314889371395111,0.8725000023841858,0.8725000023841858
33,0.9133333563804626,0.2407141923904419,0.9133333563804626,0.9133333563804626,0.8708333373069763,0.3278551697731018,0.8708333373069763,0.8708333373069763
34,0.9144444465637207,0.23579420149326324,0.9144444465637207,0.9144444465637207,0.8675000071525574,0.32657119631767273,0.8675000071525574,0.8675000071525574
35,0.9186111092567444,0.22580057382583618,0.9186111092567444,0.9186111092567444,0.871666669845581,0.32293808460235596,0.871666669845581,0.871666669845581
36,0.9238888621330261,0.2236616611480713,0.9238888621330261,0.9238888621330261,0.875,0.3237196207046509,0.875,0.875
37,0.9244444370269775,0.21710608899593353,0.9244444370269775,0.9244444370269775,0.8741666674613953,0.31861862540245056,0.8741666674613953,0.8741666674613953
38,0.9230555295944214,0.20905348658561707,0.9230555295944214,0.9230555295944214,0.8774999976158142,0.31882861256599426,0.8774999976158142,0.8774999976158142
39,0.9280555844306946,0.20689290761947632,0.9280555844306946,0.9280555844306946,0.8758333325386047,0.3150177597999573,0.8758333325386047,0.8758333325386047
40,0.9319444298744202,0.1984556019306183,0.9319444298744202,0.9319444298744202,0.8741666674613953,0.31372615694999695,0.8741666674613953,0.8741666674613953
41,0.9325000047683716,0.19152428209781647,0.9325000047683716,0.9325000047683716,0.8774999976158142,0.31258678436279297,0.8774999976158142,0.8774999976158142
42,0.9313889145851135,0.19059517979621887,0.9313889145851135,0.9313889145851135,0.8758333325386047,0.31057703495025635,0.8758333325386047,0.8758333325386047
43,0.9422222375869751,0.1778799444437027,0.9422222375869751,0.9422222375869751,0.8766666650772095,0.30925846099853516,0.8766666650772095,0.8766666650772095
44,0.9402777552604675,0.1828538477420807,0.9402777552604675,0.9402777552604675,0.8741666674613953,0.3088074028491974,0.8741666674613953,0.8741666674613953
45,0.9383333325386047,0.1741463840007782,0.9383333325386047,0.9383333325386047,0.8741666674613953,0.30635470151901245,0.8741666674613953,0.8741666674613953
46,0.9430555701255798,0.16635508835315704,0.9430555701255798,0.9430555701255798,0.8766666650772095,0.30513718724250793,0.8766666650772095,0.8766666650772095
47,0.9436110854148865,0.15993866324424744,0.9436110854148865,0.9436110854148865,0.878333330154419,0.3034929037094116,0.878333330154419,0.878333330154419
48,0.9527778029441833,0.1561385840177536,0.9527778029441833,0.9527778029441833,0.875,0.3052031099796295,0.875,0.875
49,0.9530555605888367,0.1504102349281311,0.9530555605888367,0.9530555605888367,0.8808333277702332,0.3015858829021454,0.8808333277702332,0.8808333277702332
50,0.95333331823349,0.14356495440006256,0.95333331823349,0.95333331823349,0.8725000023841858,0.3052695095539093,0.8725000023841858,0.8725000023841858
51,0.9541666507720947,0.1429830938577652,0.9541666507720947,0.9541666507720947,0.8799999952316284,0.30254754424095154,0.8799999952316284,0.8799999952316284
52,0.9538888931274414,0.13813863694667816,0.9538888931274414,0.9538888931274414,0.8841666579246521,0.2983604967594147,0.8841666579246521,0.8841666579246521
53,0.9558333158493042,0.13182035088539124,0.9558333158493042,0.9558333158493042,0.8849999904632568,0.29733186960220337,0.8849999904632568,0.8849999904632568
54,0.9574999809265137,0.13121923804283142,0.9574999809265137,0.9574999809265137,0.8824999928474426,0.2979980707168579,0.8824999928474426,0.8824999928474426
55,0.9605555534362793,0.12065643817186356,0.9605555534362793,0.9605555534362793,0.8791666626930237,0.2985965311527252,0.8791666626930237,0.8791666626930237
56,0.9636111259460449,0.11565977334976196,0.9636111259460449,0.9636111259460449,0.8799999952316284,0.29952022433280945,0.8799999952316284,0.8799999952316284
57,0.9633333086967468,0.1142505407333374,0.9633333086967468,0.9633333086967468,0.8833333253860474,0.29821768403053284,0.8833333253860474,0.8833333253860474
58,0.9661111235618591,0.1100776419043541,0.9661111235618591,0.9661111235618591,0.8799999952316284,0.29745951294898987,0.8799999952316284,0.8799999952316284
59,0.9686111211776733,0.10472631454467773,0.9686111211776733,0.9686111211776733,0.8799999952316284,0.30271103978157043,0.8799999952316284,0.8799999952316284
60,0.965833306312561,0.10115212202072144,0.965833306312561,0.965833306312561,0.8733333349227905,0.3025364279747009,0.8733333349227905,0.8733333349227905
61,0.9705555438995361,0.094916932284832,0.9705555438995361,0.9705555438995361,0.8808333277702332,0.2963867783546448,0.8808333277702332,0.8808333277702332
62,0.9661111235618591,0.09825019538402557,0.9661111235618591,0.9661111235618591,0.8824999928474426,0.29573920369148254,0.8824999928474426,0.8824999928474426
63,0.9702777862548828,0.0929640680551529,0.9702777862548828,0.9702777862548828,0.8791666626930237,0.29589009284973145,0.8791666626930237,0.8791666626930237
64,0.9733333587646484,0.08575756847858429,0.9733333587646484,0.9733333587646484,0.8816666603088379,0.29555317759513855,0.8816666603088379,0.8816666603088379
65,0.9741666913032532,0.0868159756064415,0.9741666913032532,0.9741666913032532,0.8841666579246521,0.30669307708740234,0.8841666579246521,0.8841666579246521
66,0.9736111164093018,0.08378047496080399,0.9736111164093018,0.9736111164093018,0.8816666603088379,0.2968544065952301,0.8816666603088379,0.8816666603088379
67,0.9733333587646484,0.08407586812973022,0.9733333587646484,0.9733333587646484,0.878333330154419,0.29753291606903076,0.878333330154419,0.878333330154419
68,0.9758333563804626,0.07516810297966003,0.9758333563804626,0.9758333563804626,0.8883333206176758,0.3049217164516449,0.8883333206176758,0.8883333206176758
69,0.9827777743339539,0.06660035997629166,0.9827777743339539,0.9827777743339539,0.8866666555404663,0.30245062708854675,0.8866666555404663,0.8866666555404663
70,0.9780555367469788,0.0685742050409317,0.9780555367469788,0.9780555367469788,0.8841666579246521,0.30014052987098694,0.8841666579246521,0.8841666579246521
71,0.9788888692855835,0.06548953056335449,0.9788888692855835,0.9788888692855835,0.8808333277702332,0.29969924688339233,0.8808333277702332,0.8808333277702332
72,0.9816666841506958,0.06025349348783493,0.9816666841506958,0.9816666841506958,0.8858333230018616,0.31269028782844543,0.8858333230018616,0.8858333230018616
73,0.9827777743339539,0.05829256400465965,0.9827777743339539,0.9827777743339539,0.8833333253860474,0.3027196526527405,0.8833333253860474,0.8833333253860474
74,0.9836111068725586,0.05639605596661568,0.9836111068725586,0.9836111068725586,0.8866666555404663,0.30438315868377686,0.8866666555404663,0.8866666555404663
75,0.9811111092567444,0.059277985244989395,0.9811111092567444,0.9811111092567444,0.887499988079071,0.3061903119087219,0.887499988079071,0.887499988079071
76,0.98416668176651,0.053223058581352234,0.98416668176651,0.98416668176651,0.8849999904632568,0.3072386085987091,0.8849999904632568,0.8849999904632568
77,0.9838888645172119,0.05351749062538147,0.9838888645172119,0.9838888645172119,0.8858333230018616,0.3125976622104645,0.8858333230018616,0.8858333230018616
78,0.9836111068725586,0.05321519821882248,0.9836111068725586,0.9836111068725586,0.8849999904632568,0.3142593801021576,0.8849999904632568,0.8849999904632568
79,0.9877777695655823,0.04680299013853073,0.9877777695655823,0.9877777695655823,0.8808333277702332,0.3104276657104492,0.8808333277702332,0.8808333277702332
80,0.9833333492279053,0.04802436754107475,0.9833333492279053,0.9833333492279053,0.8841666579246521,0.3158528208732605,0.8841666579246521,0.8841666579246521
81,0.9858333468437195,0.046162888407707214,0.9858333468437195,0.9858333468437195,0.8799999952316284,0.31414899230003357,0.8799999952316284,0.8799999952316284
82,0.9866666793823242,0.04458041861653328,0.9866666793823242,0.9866666793823242,0.8849999904632568,0.3191387355327606,0.8849999904632568,0.8849999904632568
83,0.9861111044883728,0.041811253875494,0.9861111044883728,0.9861111044883728,0.8841666579246521,0.3213576078414917,0.8841666579246521,0.8841666579246521
84,0.9897222518920898,0.037332240492105484,0.9897222518920898,0.9897222518920898,0.8841666579246521,0.3188917636871338,0.8841666579246521,0.8841666579246521
85,0.9844444394111633,0.045386556535959244,0.9844444394111633,0.9844444394111633,0.8858333230018616,0.3251052498817444,0.8858333230018616,0.8858333230018616
86,0.9869444370269775,0.04143998399376869,0.9869444370269775,0.9869444370269775,0.8808333277702332,0.3214375972747803,0.8808333277702332,0.8808333277702332
87,0.9911110997200012,0.03492657095193863,0.9911110997200012,0.9911110997200012,0.8866666555404663,0.32665225863456726,0.8866666555404663,0.8866666555404663
88,0.992222249507904,0.0313582606613636,0.992222249507904,0.992222249507904,0.8849999904632568,0.3273041844367981,0.8849999904632568,0.8849999904632568
89,0.9911110997200012,0.03359688073396683,0.9911110997200012,0.9911110997200012,0.8824999928474426,0.32765865325927734,0.8824999928474426,0.8824999928474426
90,0.9894444346427917,0.03505033254623413,0.9894444346427917,0.9894444346427917,0.8866666555404663,0.3319077491760254,0.8866666555404663,0.8866666555404663
91,0.9916666746139526,0.02936467155814171,0.9916666746139526,0.9916666746139526,0.8816666603088379,0.33968257904052734,0.8816666603088379,0.8816666603088379
92,0.9913889169692993,0.028410721570253372,0.9913889169692993,0.9913889169692993,0.8824999928474426,0.334812730550766,0.8824999928474426,0.8824999928474426
93,0.9911110997200012,0.029910270124673843,0.9911110997200012,0.9911110997200012,0.8816666603088379,0.33880186080932617,0.8816666603088379,0.8816666603088379
94,0.9908333420753479,0.03120647929608822,0.9908333420753479,0.9908333420753479,0.8866666555404663,0.34188663959503174,0.8866666555404663,0.8866666555404663
95,0.9938889145851135,0.022958634421229362,0.9938889145851135,0.9938889145851135,0.8824999928474426,0.34224918484687805,0.8824999928474426,0.8824999928474426
96,0.991944432258606,0.027747657150030136,0.991944432258606,0.991944432258606,0.8808333277702332,0.35811781883239746,0.8808333277702332,0.8808333277702332
97,0.9938889145851135,0.022599875926971436,0.9938889145851135,0.9938889145851135,0.8833333253860474,0.3512219786643982,0.8833333253860474,0.8833333253860474
98,0.9936110973358154,0.022385992109775543,0.9936110973358154,0.9936110973358154,0.8858333230018616,0.35388097167015076,0.8858333230018616,0.8858333230018616
99,0.9930555820465088,0.023052087053656578,0.9930555820465088,0.9930555820465088,0.8849999904632568,0.349750816822052,0.8849999904632568,0.8849999904632568
100,0.9925000071525574,0.023258525878190994,0.9925000071525574,0.9925000071525574,0.8833333253860474,0.3549900949001312,0.8833333253860474,0.8833333253860474
101,0.991944432258606,0.02541128173470497,0.991944432258606,0.991944432258606,0.8799999952316284,0.37459149956703186,0.8799999952316284,0.8799999952316284
102,0.9950000047683716,0.01989554427564144,0.9950000047683716,0.9950000047683716,0.8858333230018616,0.37760451436042786,0.8858333230018616,0.8858333230018616
103,0.9941666722297668,0.019507139921188354,0.9941666722297668,0.9941666722297668,0.8841666579246521,0.3886342942714691,0.8841666579246521,0.8841666579246521
104,0.9930555820465088,0.0190681554377079,0.9930555820465088,0.9930555820465088,0.887499988079071,0.36987626552581787,0.887499988079071,0.887499988079071
105,0.9930555820465088,0.02240563929080963,0.9930555820465088,0.9930555820465088,0.8883333206176758,0.3678683638572693,0.8883333206176758,0.8883333206176758
106,0.9961110949516296,0.016039667651057243,0.9961110949516296,0.9961110949516296,0.89083331823349,0.37715643644332886,0.89083331823349,0.89083331823349
107,0.9961110949516296,0.014955679886043072,0.9961110949516296,0.9961110949516296,0.8883333206176758,0.39009207487106323,0.8883333206176758,0.8883333206176758
108,0.9952777624130249,0.01805299147963524,0.9952777624130249,0.9952777624130249,0.8849999904632568,0.3727610111236572,0.8849999904632568,0.8849999904632568
109,0.9947222471237183,0.017919614911079407,0.9947222471237183,0.9947222471237183,0.8858333230018616,0.38095587491989136,0.8858333230018616,0.8858333230018616
110,0.995555579662323,0.01725924015045166,0.995555579662323,0.995555579662323,0.8849999904632568,0.3718225061893463,0.8849999904632568,0.8849999904632568
111,0.9961110949516296,0.016117490828037262,0.9961110949516296,0.9961110949516296,0.8891666531562805,0.3921123743057251,0.8891666531562805,0.8891666531562805
112,0.9944444298744202,0.016883613541722298,0.9944444298744202,0.9944444298744202,0.8858333230018616,0.3976651132106781,0.8858333230018616,0.8858333230018616
113,0.9944444298744202,0.01568378508090973,0.9944444298744202,0.9944444298744202,0.8833333253860474,0.37980785965919495,0.8833333253860474,0.8833333253860474
114,0.9958333373069763,0.014604281634092331,0.9958333373069763,0.9958333373069763,0.8858333230018616,0.393300861120224,0.8858333230018616,0.8858333230018616
115,0.996666669845581,0.015498586930334568,0.996666669845581,0.996666669845581,0.89083331823349,0.38688427209854126,0.89083331823349,0.89083331823349
116,0.9958333373069763,0.016376106068491936,0.9958333373069763,0.9958333373069763,0.8883333206176758,0.4213291108608246,0.8883333206176758,0.8883333206176758
117,0.9975000023841858,0.012571143917739391,0.9975000023841858,0.9975000023841858,0.8891666531562805,0.4010181725025177,0.8891666531562805,0.8891666531562805
118,0.9969444274902344,0.012635407038033009,0.9969444274902344,0.9969444274902344,0.8866666555404663,0.39670267701148987,0.8866666555404663,0.8866666555404663
119,0.9963889122009277,0.01429747324436903,0.9963889122009277,0.9963889122009277,0.8883333206176758,0.4139837920665741,0.8883333206176758,0.8883333206176758
120,0.9958333373069763,0.012547802180051804,0.9958333373069763,0.9958333373069763,0.8916666507720947,0.42066895961761475,0.8916666507720947,0.8916666507720947
121,0.9952777624130249,0.014323269948363304,0.9952777624130249,0.9952777624130249,0.8858333230018616,0.397001177072525,0.8858333230018616,0.8858333230018616
122,0.9961110949516296,0.012158419005572796,0.9961110949516296,0.9961110949516296,0.8949999809265137,0.40547093749046326,0.8949999809265137,0.8949999809265137
123,0.9977777600288391,0.010718653909862041,0.9977777600288391,0.9977777600288391,0.8933333158493042,0.40484529733657837,0.8933333158493042,0.8933333158493042
124,0.9961110949516296,0.012755104340612888,0.9961110949516296,0.9961110949516296,0.8883333206176758,0.4111555218696594,0.8883333206176758,0.8883333206176758
